"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction"
"Dffb",161.412633611805,-0.770627562005266,0.175149310125289,-4.39983212867934,1.08334651600745e-05,2.91239582159612e-05,"NONE"
"Gemin2",719.221665051262,0.419596070095354,0.0953777413247049,4.39930810131976,1.08596557303771e-05,2.919043898355e-05,"NONE"
"Gm29040",6.69773809806757,6.21258037867078,1.41263104403762,4.39787898255006,1.09313898285954e-05,2.93793050727633e-05,"UP"
"Defb4",6.43008577125583,6.16280592329509,1.40151867304653,4.39723425867655,1.09638993902315e-05,2.94627143016754e-05,"UP"
"RP24-270K7.3",12.6000375716688,3.31930531883133,0.755030145831064,4.39625535107311,1.1013436371067e-05,2.95918518338676e-05,"UP"
"Gm38128",83.4967427845283,1.07701399060237,0.245005453414934,4.39587762472523,1.10326080424047e-05,2.96393774694889e-05,"UP"
"Gpr50",11.5249530393427,5.11137728025848,1.16309384110886,4.39463876395857,1.10957108523417e-05,2.98048965573793e-05,"UP"
"Ifitm1",11.6146944151496,5.111631381095,1.16324902794219,4.39427092420405,1.11145134443835e-05,2.98513894969683e-05,"UP"
"Smim14",1035.61405770473,0.396118818803489,0.090153492865479,4.39382664179802,1.11372640583612e-05,2.99084721190861e-05,"NONE"
"Gm6890",6.48550030269398,6.17858302183393,1.40621214188701,4.39377732405498,1.11397922389553e-05,2.99112405319368e-05,"UP"
"Gm20618",6.46015143396121,6.17452149077,1.40537109419192,4.3935167844905,1.11531574011861e-05,2.99431024598166e-05,"UP"
"Usp17lc",27.9817504218345,1.95061678916473,0.444005403000379,4.39322759584318,1.11680101302472e-05,2.9978948988437e-05,"UP"
"Pias2",2739.46501167763,-0.265765032422155,0.0605221209761081,-4.39120487081194,1.1272426475936e-05,3.02551744874073e-05,"NONE"
"Son",20731.2924307251,-0.292072509709486,0.0665164822010168,-4.390979499289,1.1284118055996e-05,3.02824860833734e-05,"NONE"
"RP24-127M20.6",134.109792598183,0.798734118952759,0.181936284837087,4.39018593607085,1.13253778828973e-05,3.03891301499851e-05,"NONE"
"Prmt7",3820.93681675895,-0.234375154288353,0.0533912537873132,-4.3897668187752,1.1347227176367e-05,3.04436687217679e-05,"NONE"
"Zmynd8",1755.56537819904,-0.266843551719363,0.0607942475245681,-4.38928949012037,1.1372160136989e-05,3.05064647585107e-05,"NONE"
"Neu2",55.2200590748848,1.25517370913543,0.285977274371237,4.38906801911135,1.13837462889655e-05,3.05334451684564e-05,"UP"
"Crebzf",3656.9164956963,-0.308692243991742,0.0703387699030073,-4.38865002071274,1.14056443897825e-05,3.05880732950308e-05,"NONE"
"Cplx1",20.3116512010873,2.22483280958988,0.507014969738059,4.38810083011809,1.14344765162216e-05,3.06612801831623e-05,"UP"
"Fam102a",373.922481164681,0.511706711981745,0.116619246664956,4.38784100065287,1.14481416158943e-05,3.0693802853405e-05,"NONE"
"Myl4",59.0762716502202,1.25874434163346,0.286971239049724,4.38630834853577,1.15290654615731e-05,3.09066211387341e-05,"UP"
"Zfp456",46.9526344640485,1.45302766217793,0.331283823493362,4.38605074904012,1.15427201712859e-05,3.09390743139378e-05,"UP"
"Psmd2",24684.5195797788,0.199693638882251,0.0455346090859713,4.38553537387838,1.15700852812783e-05,3.1008263169318e-05,"NONE"
"Phgdh",21930.7349684389,-0.224485522256159,0.0511934430915571,-4.38504442560499,1.1596210971496e-05,3.10741122169787e-05,"NONE"
"Nhlh1",9.95426776682433,5.81006922510516,1.32508070756269,4.38469082822285,1.16150624415127e-05,3.11204536472773e-05,"UP"
"N4bp1",3960.89264351403,0.362527884038337,0.0827039395556712,4.38344153840829,1.16819008225406e-05,3.12953376333504e-05,"NONE"
"Gm6685",70.0311404562774,1.26127057309728,0.287809546392857,4.38230972149775,1.17427711005851e-05,3.14541885594513e-05,"UP"
"Baiap3",12.5729194940525,5.25404038147886,1.19906990310445,4.3817632048606,1.1772271597884e-05,3.15289810579071e-05,"UP"
"Lipt2",178.930655378802,-0.700412446341791,0.159848830435311,-4.38171767934979,1.17747322148628e-05,3.15313438949483e-05,"NONE"
"Myod1",6.50318603841703,6.16863827601963,1.40796387995939,4.38124753328014,1.18001719572501e-05,3.15952332381697e-05,"UP"
"Mfsd4",1479.17879729471,-0.314277963743821,0.0717587205737851,-4.37964837208418,1.18870963115435e-05,3.18237098654119e-05,"NONE"
"1700110I01Rik",21.8384903104079,2.20503470630018,0.503477694768812,4.37960753616442,1.18893239799918e-05,3.18254087027061e-05,"UP"
"Agap3",3327.65153444522,-0.34576665085711,0.0789557857666318,-4.37924399712881,1.19091732192736e-05,3.18742702842216e-05,"NONE"
"P2rx5",14.1059739436861,3.31332340557592,0.756636758726125,4.3790145897144,1.19217151414492e-05,3.19035637482559e-05,"UP"
"Gm26873",168.954631719587,0.721577156710867,0.164782710480426,4.37896157070786,1.19246155339947e-05,3.19070512352814e-05,"NONE"
"Pcdha7",6.37290078488217,6.14551646254642,1.40354772265545,4.37855896407953,1.19466620213657e-05,3.19617607072214e-05,"UP"
"Ubc",49453.6998040956,0.414734404299676,0.0947226651144979,4.37840725657748,1.19549795162046e-05,3.19797302885938e-05,"NONE"
"Trappc5",1332.98358750664,-0.353767128829195,0.0808151674343196,-4.37748432701956,1.20056991356022e-05,3.21111061228979e-05,"NONE"
"Lztr1",3099.36438834724,-0.275820939713114,0.0630603344856622,-4.37392129240651,1.22034392996411e-05,3.26356234121728e-05,"NONE"
"Tmem19",782.299106965564,-0.371242614239947,0.0848918770252193,-4.37312293294751,1.22481706908183e-05,3.27508641266867e-05,"NONE"
"Vnn1",17.9218993497769,2.75560283613019,0.630257829382673,4.37218342662916,1.23010108356959e-05,3.28877534080161e-05,"UP"
"Copa",20541.4880397612,0.20154530570918,0.0461005251530147,4.37186572257518,1.23189284606665e-05,3.29312503490881e-05,"NONE"
"Dmrtc1c1",6.5656823895972,6.18887659665967,1.41580148121982,4.37128840360268,1.23515514128162e-05,3.30140410187088e-05,"UP"
"St3gal5",412.858975799108,-0.474119517834238,0.108488465135071,-4.37022974971529,1.24115877969791e-05,3.31700721632445e-05,"NONE"
"Slc2a9",368.203092783977,-0.522995146431557,0.119674442196051,-4.37014902124872,1.24161773266813e-05,3.31778992048036e-05,"NONE"
"Smim7",2011.99599103004,-0.312701396260723,0.0715759750346096,-4.3688038634405,1.24928902138699e-05,3.33784228704665e-05,"NONE"
"Entpd2",16.5279775549912,2.64196400617574,0.604916290874212,4.36748694990117,1.25684303512428e-05,3.35712706413661e-05,"UP"
"Spaca1",6.31866213754562,6.13488914248046,1.40466706817467,4.36750407372518,1.25674453120862e-05,3.35712706413661e-05,"UP"
"Agtpbp1",1216.59140521393,-0.347250893238635,0.0795133834086937,-4.36720056866135,1.25849152075803e-05,3.36108089708332e-05,"NONE"
"Tmem39b",461.12954238782,-0.46236716658047,0.105894917370095,-4.36628289688851,1.26378778953201e-05,3.37477458514651e-05,"NONE"
"Cks1brt",15.6608472338807,2.68389487125272,0.614721967678638,4.36603051846002,1.26524809603136e-05,3.37822256273971e-05,"UP"
"Tmem59",3321.65362935567,-0.222058013651995,0.0508651257845919,-4.36562399535559,1.26760369704867e-05,3.38405974287602e-05,"NONE"
"Ptpn12",5477.68587191163,-0.222908629432232,0.0510692238079908,-4.36483292305989,1.2721995709134e-05,3.3958753110819e-05,"NONE"
"Arhgap9",30.4907983454586,1.82405887122913,0.418094186203815,4.3627941536119,1.28411756483829e-05,3.42723000571469e-05,"UP"
"Arf6",11858.5669769954,-0.322926617693203,0.0740276399312741,-4.36224385909104,1.28735262216264e-05,3.43540520076718e-05,"NONE"
"Uba6",5316.26419671616,-0.224087172628678,0.0513708075691297,-4.36215008547654,1.28790467095128e-05,3.43641934173817e-05,"NONE"
"Bsg",20184.4534669527,0.207110322376691,0.0474802802188385,4.36202822355115,1.28862241417091e-05,3.43787526280613e-05,"NONE"
"Obox4-ps27",15.2539398776749,3.04629833275638,0.69839005876897,4.36188673436445,1.28945623696135e-05,3.43964043874709e-05,"UP"
"Gm13034",12.3732161845627,4.58959631127372,1.05221438627956,4.36184523906928,1.28970087426538e-05,3.43983369361809e-05,"UP"
"Cnbp",23231.1892131289,-0.288882971758087,0.0662335515175279,-4.36158057569414,1.2912622508821e-05,3.44307874878159e-05,"NONE"
"Ano9",189.302146291806,-0.685430611500879,0.157151382661478,-4.36159453319846,1.29117986381908e-05,3.44307874878159e-05,"NONE"
"Gm11361",6114.47851063161,0.33416121483336,0.0766235773549392,4.3610756162616,1.29424625403478e-05,3.4505748587819e-05,"NONE"
"Coq7",883.638773858253,-0.383842046428701,0.0880260071953493,-4.36055273502149,1.29734309721995e-05,3.45836976957071e-05,"NONE"
"Mtrf1l",491.106725186939,0.579424099443224,0.132882452285922,4.36042599662808,1.29809478829656e-05,3.45991188603073e-05,"NONE"
"Csf2",312.084043034999,2.58485019875859,0.592894665872372,4.35971235287687,1.30233520482027e-05,3.47075111882264e-05,"UP"
"Ddx51",2067.25734323017,-0.277254157078144,0.0636175619802429,-4.35813867190082,1.31173264756942e-05,3.4948630435442e-05,"NONE"
"Slc12a8",14.0056185233682,2.93115373516904,0.672569380199141,4.35814329564209,1.31170494176683e-05,3.4948630435442e-05,"UP"
"1700086P04Rik",10.9164122890696,3.98455269965763,0.914310507687815,4.35798633632036,1.3126457660003e-05,3.49682950625256e-05,"UP"
"Pknox2",13.3324040226787,3.20090896714034,0.734566061280099,4.35755085330548,1.31525945127126e-05,3.50332507440614e-05,"UP"
"Olfr544",6.34401100627839,6.13909464215642,1.40903415955687,4.3569523141207,1.31885987094398e-05,3.51244682600293e-05,"UP"
"Huwe1",22052.2897889424,-0.322083526766147,0.0739280079897907,-4.35671859047827,1.32026835036439e-05,3.51523667340235e-05,"NONE"
"Zcchc7",1401.46566337135,0.320823881726815,0.0736393489710161,4.35669090248324,1.32043530045609e-05,3.51523667340235e-05,"NONE"
"Gpatch11",845.322231502517,-0.415821585353792,0.0954436520038398,-4.35672332966747,1.32023977653005e-05,3.51523667340235e-05,"NONE"
"Rsg1",19.6736711421917,2.32773818379905,0.534352148387939,4.35618756436461,1.32347378769929e-05,3.52285621010909e-05,"UP"
"Lipe",445.856289267302,-0.524273722989439,0.120367072818225,-4.35562409813838,1.32688316157993e-05,3.53146082052789e-05,"NONE"
"G6pc3",635.267628833248,-0.463575419510048,0.106436780592815,-4.3554062508101,1.32820353836592e-05,3.53450407432209e-05,"NONE"
"Mgat5b",6.29154281387734,6.12954024099779,1.40752653393187,4.3548310410001,1.33169592283643e-05,3.54332571264029e-05,"UP"
